Location,Fighter 1,Fighter 2,Fighter_1_KD,Fighter_2_KD,Fighter_1_STR,Fighter_2_STR,Fighter_1_TD,Fighter_2_TD,Fighter_1_SUB,Fighter_2_SUB,Weight_Class,Method,Round,Time,Event Name,Winner,year,month,day
79,502,1240,0.0,0.0,115.0,56.0,2.0,3.0,0.0,1.0,6,69,3.0,311,215,501,2023,7,8
79,1458,14,1.0,0.0,81.0,47.0,0.0,1.0,0.0,0.0,7,14,2.0,271,299,1453,2023,7,1
79,582,490,0.0,0.0,30.0,13.0,3.0,0.0,1.0,0.0,6,69,3.0,311,299,581,2023,7,1
79,1129,1522,0.0,0.0,72.0,36.0,1.0,0.0,0.0,0.0,10,69,3.0,311,299,1127,2023,7,1
79,124,1532,0.0,0.0,66.0,85.0,1.0,0.0,0.0,0.0,13,32,3.0,311,299,123,2023,7,1
79,161,891,0.0,0.0,13.0,14.0,2.0,0.0,2.0,0.0,6,58,1.0,299,299,160,2023,7,1
79,1240,293,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,7,14,1.0,88,299,1237,2023,7,1
79,1364,1287,1.0,0.0,11.0,3.0,0.0,0.0,1.0,0.0,10,43,1.0,50,299,1360,2023,7,1
79,757,2239,0.0,0.0,22.0,4.0,1.0,0.0,0.0,2.0,2,14,1.0,185,299,756,2023,7,1
79,896,2255,0.0,0.0,66.0,95.0,1.0,0.0,0.0,0.0,12,32,3.0,311,299,894,2023,7,1
79,485,824,1.0,0.0,65.0,85.0,2.0,1.0,0.0,0.0,6,13,3.0,208,299,484,2023,7,1
79,987,901,0.0,0.0,41.0,22.0,1.0,2.0,0.0,2.0,13,69,3.0,311,299,985,2023,7,1
79,61,230,0.0,0.0,85.0,44.0,2.0,0.0,0.0,0.0,4,69,3.0,311,299,61,2023,7,1
72,634,1167,1.0,0.0,152.0,87.0,3.0,0.0,0.0,0.0,2,69,5.0,311,299,633,2023,6,24
72,1113,105,0.0,0.0,81.0,35.0,0.0,2.0,0.0,0.0,13,5,2.0,233,299,1111,2023,6,24
72,138,1225,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,0,1.0,24,299,137,2023,6,24
72,402,764,1.0,0.0,53.0,39.0,0.0,2.0,0.0,2.0,2,13,2.0,264,299,401,2023,6,24
72,191,296,1.0,0.0,30.0,20.0,0.0,0.0,1.0,0.0,7,58,1.0,290,299,190,2023,6,24
72,1213,1748,0.0,0.0,29.0,34.0,0.0,1.0,0.0,0.0,10,32,3.0,311,299,1211,2023,6,24
72,1325,2233,0.0,0.0,64.0,55.0,2.0,0.0,0.0,0.0,10,69,3.0,311,299,1321,2023,6,24
72,1086,1365,2.0,0.0,54.0,19.0,1.0,0.0,1.0,0.0,6,13,2.0,167,299,1084,2023,6,24
72,1527,803,0.0,0.0,100.0,76.0,3.0,1.0,0.0,0.0,14,69,3.0,311,299,1522,2023,6,24
72,847,2295,0.0,0.0,120.0,103.0,0.0,1.0,0.0,0.0,3,32,3.0,311,299,846,2023,6,24
72,264,2166,0.0,0.0,71.0,51.0,4.0,0.0,1.0,0.0,6,69,3.0,311,299,263,2023,6,24
72,656,930,0.0,0.0,59.0,57.0,1.0,1.0,0.0,0.0,2,32,3.0,311,299,655,2023,6,24
72,1460,433,0.0,0.0,17.0,3.0,0.0,2.0,0.0,1.0,7,69,3.0,311,299,1455,2023,6,24
79,694,1486,0.0,0.0,241.0,153.0,4.0,1.0,0.0,0.0,7,69,5.0,311,299,693,2023,6,17
79,126,1056,0.0,0.0,80.0,23.0,4.0,0.0,0.0,0.0,6,14,3.0,216,299,125,2023,6,17
79,127,412,0.0,0.0,89.0,59.0,1.0,0.0,0.0,0.0,7,69,3.0,311,299,126,2023,6,17
79,1264,1378,0.0,0.0,27.0,2.0,2.0,0.0,1.0,0.0,2,35,2.0,119,299,1260,2023,6,17
79,1030,1670,1.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,6,4,1.0,121,299,1028,2023,6,17
79,1228,1618,0.0,0.0,86.0,57.0,2.0,2.0,0.0,0.0,10,69,3.0,311,299,1225,2023,6,17
79,39,1043,1.0,0.0,65.0,14.0,0.0,0.0,0.0,0.0,3,5,2.0,74,299,39,2023,6,17
79,953,464,1.0,0.0,22.0,13.0,1.0,0.0,1.0,0.0,0,58,1.0,156,299,951,2023,6,17
79,233,591,0.0,0.0,102.0,76.0,2.0,2.0,0.0,0.0,3,69,3.0,310,299,232,2023,6,17
79,1549,766,0.0,0.0,57.0,23.0,3.0,0.0,0.0,0.0,13,69,3.0,311,299,1544,2023,6,17
79,351,1886,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0,21,1.0,151,299,350,2023,6,17
79,1178,2285,0.0,0.0,56.0,67.0,0.0,1.0,0.0,0.0,5,69,3.0,311,299,1176,2023,6,17
162,76,885,0.0,0.0,142.0,41.0,6.0,0.0,0.0,0.0,11,69,5.0,311,213,76,2023,6,10
162,253,214,1.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,6,14,1.0,261,213,252,2023,6,10
162,1152,16,1.0,0.0,19.0,9.0,2.0,0.0,1.0,0.0,10,43,2.0,77,213,1150,2023,6,10
162,358,1631,1.0,0.0,88.0,74.0,0.0,0.0,0.0,0.0,2,69,3.0,311,213,357,2023,6,10
162,1034,705,1.0,0.0,95.0,83.0,0.0,1.0,0.0,0.0,7,69,3.0,311,213,1032,2023,6,10
162,1200,387,0.0,0.0,57.0,26.0,3.0,0.0,1.0,0.0,7,0,2.0,195,213,1198,2023,6,10
162,702,1598,0.0,0.0,67.0,63.0,1.0,0.0,0.0,0.0,13,69,3.0,311,213,701,2023,6,10
162,17,171,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0,13,1.0,75,213,17,2023,6,10
162,948,231,0.0,0.0,59.0,45.0,0.0,0.0,0.0,0.0,2,69,3.0,311,213,946,2023,6,10
162,1511,562,0.0,0.0,54.0,53.0,3.0,1.0,1.0,0.0,3,69,3.0,311,213,1506,2023,6,10
162,425,1454,0.0,0.0,106.0,64.0,1.0,2.0,0.0,0.0,14,69,3.0,311,213,424,2023,6,10
79,79,1233,0.0,0.0,43.0,99.0,1.0,2.0,1.0,0.0,3,32,5.0,311,299,79,2023,6,3
79,42,513,0.0,0.0,60.0,27.0,1.0,3.0,0.0,1.0,2,69,3.0,311,299,42,2023,6,3
79,748,1018,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6,13,1.0,18,299,747,2023,6,3
79,1567,2198,0.0,0.0,28.0,19.0,6.0,1.0,0.0,0.0,3,69,3.0,311,299,1562,2023,6,3
79,891,1276,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,13,55,1.0,116,299,889,2023,6,3
79,484,13,0.0,0.0,42.0,29.0,0.0,1.0,0.0,0.0,10,32,3.0,311,299,483,2023,6,3
79,368,1117,0.0,0.0,50.0,18.0,3.0,1.0,0.0,1.0,0,69,3.0,311,299,367,2023,6,3
79,440,125,1.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,4,13,2.0,208,299,439,2023,6,3
79,779,1616,1.0,0.0,40.0,61.0,3.0,0.0,0.0,0.0,0,69,3.0,311,299,778,2023,6,3
79,1189,949,1.0,0.0,28.0,39.0,0.0,3.0,0.0,0.0,6,13,2.0,190,299,1187,2023,6,3
79,482,1047,0.0,0.0,53.0,28.0,0.0,3.0,0.0,0.0,14,69,3.0,311,299,481,2023,6,3
79,341,1374,0.0,0.0,66.0,28.0,1.0,1.0,0.0,1.0,0,14,2.0,245,299,340,2023,6,3
79,1298,1525,0.0,0.0,45.0,41.0,1.0,0.0,0.0,0.0,5,69,3.0,311,299,1294,2023,6,3
79,1011,135,1.0,0.0,126.0,66.0,3.0,0.0,0.0,0.0,14,69,5.0,311,299,1009,2023,5,20
79,104,667,0.0,0.0,63.0,30.0,6.0,1.0,4.0,1.0,7,5,3.0,72,299,104,2023,5,20
79,982,686,0.0,0.0,132.0,112.0,1.0,0.0,0.0,0.0,1,69,3.0,311,299,980,2023,5,20
79,761,113,1.0,0.0,26.0,22.0,2.0,0.0,0.0,0.0,10,9,2.0,266,299,760,2023,5,20
79,427,1542,1.0,0.0,30.0,32.0,0.0,0.0,0.0,0.0,6,13,2.0,121,299,426,2023,5,20
79,1629,1411,3.0,0.0,85.0,32.0,0.0,0.0,0.0,0.0,6,13,2.0,168,299,1624,2023,5,20
79,897,2190,0.0,0.0,139.0,68.0,0.0,0.0,0.0,0.0,14,69,3.0,311,299,895,2023,5,20
79,572,1689,1.0,0.0,51.0,16.0,2.0,0.0,1.0,0.0,10,9,2.0,186,299,571,2023,5,20
79,1382,882,0.0,0.0,68.0,49.0,0.0,2.0,0.0,0.0,4,32,3.0,311,299,1378,2023,5,20
79,259,1652,0.0,0.0,149.0,51.0,1.0,4.0,1.0,0.0,6,69,3.0,311,299,258,2023,5,20
79,1201,2203,1.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,13,13,1.0,189,299,1199,2023,5,20
79,1555,2077,1.0,0.0,33.0,30.0,3.0,2.0,0.0,0.0,10,69,3.0,311,299,1550,2023,5,20
37,665,917,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4,58,1.0,234,299,664,2023,5,13
37,798,153,0.0,0.0,92.0,38.0,1.0,1.0,0.0,0.0,5,69,3.0,311,299,797,2023,5,13
37,621,515,1.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,10,9,1.0,188,299,620,2023,5,13
37,235,878,1.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,5,14,1.0,140,299,234,2023,5,13
37,48,2122,0.0,0.0,33.0,40.0,0.0,2.0,1.0,0.0,10,43,2.0,140,299,48,2023,5,13
37,1089,461,1.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,10,13,1.0,260,299,1087,2023,5,13
37,893,371,0.0,0.0,70.0,54.0,1.0,0.0,0.0,0.0,4,69,3.0,311,299,891,2023,5,13
37,446,441,0.0,1.0,61.0,54.0,0.0,1.0,0.0,0.0,1,69,3.0,311,299,445,2023,5,13
37,1026,1034,0.0,0.0,17.0,10.0,2.0,0.0,1.0,1.0,13,32,3.0,126,299,1024,2023,5,13
37,212,758,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,10,13,1.0,9,299,211,2023,5,13
37,1533,1030,0.0,0.0,42.0,26.0,1.0,1.0,1.0,0.0,11,58,3.0,271,299,1528,2023,5,13
105,67,850,0.0,0.0,135.0,99.0,4.0,3.0,0.0,0.0,0,32,5.0,311,212,67,2023,5,6
105,151,798,0.0,0.0,132.0,81.0,0.0,0.0,0.0,0.0,10,69,5.0,311,212,150,2023,5,6
105,1669,1026,1.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,14,13,1.0,151,212,1664,2023,5,6
105,1187,607,0.0,0.0,88.0,37.0,4.0,0.0,0.0,4.0,2,69,3.0,311,212,1185,2023,5,6
105,251,1309,0.0,0.0,80.0,32.0,0.0,0.0,0.0,0.0,2,69,3.0,311,212,250,2023,5,6
105,1091,638,1.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,6,13,1.0,259,212,1089,2023,5,6
105,914,600,0.0,0.0,62.0,36.0,0.0,1.0,1.0,0.0,5,43,2.0,159,212,912,2023,5,6
105,933,1868,0.0,0.0,130.0,149.0,0.0,0.0,0.0,0.0,10,32,3.0,311,212,931,2023,5,6
105,1640,1455,0.0,0.0,27.0,33.0,3.0,0.0,0.0,0.0,14,69,3.0,311,212,1635,2023,5,6
105,1260,264,0.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,4,14,1.0,141,212,1256,2023,5,6
105,631,1746,1.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,7,14,1.0,141,212,630,2023,5,6
105,301,1159,1.0,0.0,37.0,17.0,1.0,1.0,0.0,0.0,7,14,2.0,212,212,300,2023,5,6
79,1500,1830,2.0,0.0,105.0,60.0,0.0,2.0,0.0,0.0,0,13,5.0,81,299,1495,2023,4,29
79,220,1549,0.0,0.0,34.0,30.0,3.0,0.0,1.0,0.0,7,58,2.0,180,299,219,2023,4,29
79,1380,433,0.0,1.0,10.0,20.0,1.0,0.0,2.0,1.0,7,35,2.0,99,299,1376,2023,4,29
79,519,1193,1.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,2,14,1.0,112,299,518,2023,4,29
79,1046,2225,0.0,0.0,59.0,82.0,3.0,0.0,0.0,0.0,4,69,3.0,311,299,1044,2023,4,29
79,1605,1176,0.0,0.0,104.0,50.0,1.0,1.0,0.0,0.0,10,69,3.0,311,299,1600,2023,4,29
79,1077,918,0.0,0.0,98.0,94.0,0.0,0.0,0.0,0.0,4,69,3.0,311,299,1075,2023,4,29
79,311,359,0.0,0.0,56.0,52.0,11.0,0.0,0.0,1.0,3,69,3.0,311,299,310,2023,4,29
79,639,2034,0.0,0.0,18.0,9.0,0.0,0.0,1.0,0.0,11,49,1.0,142,299,638,2023,4,29
79,1052,1186,1.0,0.0,25.0,13.0,0.0,0.0,1.0,0.0,1,58,2.0,134,299,1050,2023,4,29
79,687,829,0.0,0.0,76.0,63.0,0.0,2.0,0.0,0.0,11,69,3.0,311,299,686,2023,4,29
79,1463,471,1.0,0.0,36.0,14.0,0.0,0.0,0.0,0.0,4,14,1.0,199,299,1458,2023,4,22
79,210,253,1.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,7,13,1.0,226,299,209,2023,4,22
79,173,957,0.0,0.0,23.0,17.0,0.0,0.0,0.0,0.0,6,0,1.0,286,299,172,2023,4,22
79,625,290,0.0,0.0,53.0,29.0,4.0,0.0,0.0,0.0,13,69,3.0,311,299,624,2023,4,22
79,726,1518,0.0,2.0,36.0,20.0,6.0,0.0,0.0,0.0,10,32,3.0,311,299,725,2023,4,22
79,295,1828,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,6,13,1.0,106,299,294,2023,4,22
79,1182,1781,1.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0,13,1.0,233,299,1180,2023,4,22
79,1238,1246,0.0,1.0,35.0,33.0,1.0,0.0,0.0,0.0,12,69,3.0,311,299,1235,2023,4,22
79,1179,1209,0.0,0.0,7.0,22.0,2.0,0.0,0.0,0.0,4,69,3.0,311,299,1177,2023,4,22
79,1660,740,0.0,0.0,27.0,15.0,0.0,2.0,0.0,2.0,2,32,3.0,311,299,1655,2023,4,22
79,184,203,0.0,1.0,45.0,41.0,3.0,1.0,0.0,0.0,0,14,3.0,272,299,183,2023,4,22
75,1110,178,0.0,0.0,147.0,76.0,0.0,0.0,0.0,0.0,2,69,5.0,311,299,1108,2023,4,15
75,474,229,1.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,2,11,1.0,168,299,473,2023,4,15
75,142,645,1.0,0.0,67.0,64.0,1.0,1.0,0.0,0.0,5,69,3.0,311,299,141,2023,4,15
75,637,2083,0.0,0.0,30.0,5.0,1.0,0.0,0.0,0.0,5,14,1.0,136,299,636,2023,4,15
75,1283,392,1.0,0.0,60.0,77.0,0.0,0.0,0.0,0.0,0,69,3.0,311,299,1279,2023,4,15
75,1311,429,0.0,0.0,141.0,63.0,0.0,0.0,0.0,0.0,6,69,3.0,311,299,1307,2023,4,15
75,166,2063,1.0,0.0,64.0,46.0,1.0,1.0,1.0,0.0,2,58,2.0,111,299,165,2023,4,15
75,188,1494,1.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,3,11,1.0,140,299,187,2023,4,15
75,1693,655,3.0,0.0,100.0,54.0,0.0,0.0,0.0,0.0,5,14,3.0,264,299,1688,2023,4,15
75,573,1752,0.0,0.0,26.0,12.0,2.0,1.0,1.0,0.0,14,36,2.0,272,299,572,2023,4,15
75,372,1330,1.0,0.0,78.0,51.0,0.0,0.0,0.0,0.0,6,69,3.0,311,299,371,2023,4,15
75,413,292,1.0,0.0,54.0,15.0,3.0,0.0,0.0,0.0,14,14,2.0,173,299,412,2023,4,15
75,552,4,0.0,0.0,63.0,17.0,0.0,3.0,0.0,1.0,0,69,3.0,311,299,551,2023,4,15
75,830,1380,0.0,0.0,56.0,39.0,0.0,2.0,0.0,0.0,11,32,3.0,311,299,829,2023,4,15
92,646,65,1.0,0.0,41.0,49.0,0.0,0.0,0.0,0.0,7,13,2.0,272,211,645,2023,4,8
92,570,1146,0.0,0.0,42.0,39.0,4.0,0.0,0.0,0.0,10,69,3.0,311,211,569,2023,4,8
92,1369,21,1.0,0.0,33.0,25.0,0.0,0.0,0.0,0.0,0,13,1.0,188,211,1365,2023,4,8
92,922,1946,1.0,0.0,66.0,44.0,0.0,0.0,0.0,0.0,10,13,3.0,207,211,920,2023,4,8
92,293,1789,0.0,0.0,29.0,2.0,1.0,3.0,0.0,1.0,0,69,3.0,311,211,292,2023,4,8
92,909,387,0.0,0.0,83.0,70.0,0.0,0.0,0.0,0.0,7,69,3.0,311,211,907,2023,4,8
92,988,1555,0.0,0.0,44.0,61.0,0.0,1.0,0.0,0.0,14,32,3.0,311,211,986,2023,4,8
92,769,788,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,7,14,1.0,206,211,768,2023,4,8
92,982,474,0.0,0.0,87.0,104.0,0.0,1.0,0.0,0.0,14,32,3.0,311,211,980,2023,4,8
92,626,2169,0.0,0.0,99.0,42.0,0.0,0.0,0.0,0.0,1,69,3.0,311,211,625,2023,4,8
92,1512,2009,1.0,1.0,17.0,18.0,0.0,1.0,0.0,0.0,2,13,2.0,31,211,1507,2023,4,8
92,1433,954,0.0,0.0,46.0,12.0,1.0,2.0,0.0,3.0,14,69,3.0,311,211,1429,2023,4,8
136,327,1478,0.0,0.0,128.0,58.0,3.0,0.0,0.0,1.0,0,32,5.0,311,299,326,2023,3,25
136,612,2255,0.0,0.0,32.0,21.0,4.0,0.0,0.0,0.0,11,69,3.0,311,299,611,2023,3,25
136,1204,194,0.0,0.0,64.0,48.0,1.0,0.0,1.0,0.0,2,58,2.0,262,299,1202,2023,3,25
136,1113,122,0.0,0.0,48.0,39.0,2.0,5.0,0.0,0.0,13,32,3.0,311,299,1111,2023,3,25
136,29,377,0.0,0.0,45.0,40.0,2.0,0.0,0.0,0.0,7,32,3.0,311,299,29,2023,3,25
136,365,2173,1.0,0.0,24.0,28.0,1.0,0.0,2.0,0.0,2,43,2.0,181,299,364,2023,3,25
136,990,2053,1.0,0.0,85.0,26.0,0.0,0.0,0.0,0.0,2,69,3.0,311,299,988,2023,3,25
136,1599,1757,0.0,0.0,55.0,42.0,0.0,3.0,0.0,3.0,10,32,3.0,311,299,1594,2023,3,25
136,217,511,0.0,2.0,83.0,48.0,0.0,1.0,1.0,2.0,3,5,2.0,255,299,216,2023,3,25
136,1631,2211,0.0,0.0,62.0,47.0,3.0,1.0,0.0,0.0,3,69,3.0,311,299,1626,2023,3,25
83,967,1239,0.0,0.0,120.0,87.0,0.0,4.0,0.0,0.0,10,19,5.0,311,210,965,2023,3,18
83,870,1767,0.0,0.0,103.0,97.0,1.0,0.0,0.0,0.0,6,19,3.0,311,210,869,2023,3,18
83,590,298,0.0,0.0,10.0,7.0,1.0,0.0,1.0,0.0,10,36,1.0,302,210,589,2023,3,18
83,723,344,0.0,0.0,145.0,137.0,0.0,0.0,0.0,0.0,13,69,3.0,311,210,722,2023,3,18
83,1080,1874,0.0,0.0,106.0,71.0,0.0,0.0,0.0,0.0,7,69,3.0,311,210,1078,2023,3,18
83,659,1416,0.0,0.0,28.0,10.0,1.0,1.0,1.0,0.0,2,58,2.0,278,210,658,2023,3,18
83,277,1687,0.0,0.0,53.0,47.0,5.0,0.0,0.0,0.0,6,32,3.0,311,210,276,2023,3,18
83,1671,1941,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,6,14,1.0,86,210,1666,2023,3,18
83,1188,915,0.0,0.0,16.0,9.0,4.0,0.0,2.0,2.0,3,50,3.0,283,210,1186,2023,3,18
83,971,764,0.0,0.0,93.0,69.0,1.0,5.0,0.0,0.0,2,32,3.0,311,210,969,2023,3,18
83,291,643,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,7,3,1.0,123,210,290,2023,3,18
83,669,1417,1.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,3,13,1.0,72,210,668,2023,3,18
83,759,1375,0.0,0.0,131.0,100.0,2.0,0.0,0.0,0.0,13,32,3.0,311,210,758,2023,3,18
83,664,1382,0.0,0.0,43.0,47.0,1.0,2.0,0.0,0.0,6,19,3.0,311,210,663,2023,3,18
83,1628,1197,0.0,0.0,62.0,30.0,4.0,0.0,0.0,3.0,13,69,3.0,311,210,1623,2023,3,18
79,1121,1742,0.0,0.0,147.0,75.0,11.0,1.0,0.0,0.0,0,69,5.0,311,299,1119,2023,3,11
79,59,81,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4,14,1.0,147,299,59,2023,3,11
79,1230,1923,0.0,0.0,7.0,5.0,2.0,1.0,2.0,1.0,1,66,1.0,229,299,1227,2023,3,11
79,808,1931,0.0,0.0,38.0,47.0,0.0,3.0,1.0,2.0,0,69,3.0,311,299,807,2023,3,11
79,1055,821,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,0,58,1.0,209,299,1053,2023,3,11
79,1644,156,0.0,0.0,39.0,33.0,7.0,5.0,1.0,0.0,5,69,3.0,311,299,1639,2023,3,11
79,893,1391,1.0,0.0,38.0,26.0,8.0,0.0,0.0,0.0,4,69,3.0,311,299,891,2023,3,11
79,392,1783,1.0,0.0,65.0,42.0,0.0,5.0,1.0,0.0,0,46,3.0,294,299,391,2023,3,11
79,837,1978,0.0,0.0,33.0,20.0,2.0,0.0,2.0,0.0,7,43,2.0,191,299,836,2023,3,11
79,1632,2149,0.0,0.0,154.0,75.0,0.0,3.0,2.0,0.0,0,32,3.0,311,299,1627,2023,3,11
79,124,904,0.0,0.0,101.0,49.0,2.0,0.0,0.0,0.0,13,69,3.0,311,299,123,2023,3,11
79,210,2178,1.0,0.0,23.0,12.0,0.0,0.0,1.0,0.0,3,58,2.0,94,299,209,2023,3,11
79,236,956,0.0,0.0,63.0,51.0,5.0,0.0,0.0,0.0,10,69,3.0,311,299,235,2023,3,11
79,803,422,0.0,0.0,5.0,6.0,2.0,0.0,1.0,0.0,4,43,1.0,135,209,802,2023,3,4
79,54,2186,0.0,0.0,59.0,87.0,0.0,4.0,1.0,0.0,13,58,4.0,285,209,54,2023,3,4
79,1484,782,0.0,0.0,113.0,69.0,0.0,0.0,1.0,0.0,10,58,3.0,268,209,1479,2023,3,4
79,1085,927,0.0,1.0,29.0,40.0,4.0,0.0,0.0,0.0,6,32,3.0,311,209,1083,2023,3,4
79,171,950,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,7,35,1.0,185,209,170,2023,3,4
79,312,2165,0.0,0.0,26.0,20.0,2.0,1.0,0.0,1.0,0,69,3.0,311,209,311,2023,3,4
79,451,593,1.0,0.0,71.0,37.0,1.0,1.0,1.0,1.0,7,14,2.0,310,209,450,2023,3,4
79,77,2217,0.0,0.0,98.0,46.0,2.0,0.0,0.0,2.0,13,69,3.0,311,209,77,2023,3,4
79,1034,1194,0.0,0.0,109.0,82.0,0.0,0.0,0.0,0.0,7,14,2.0,263,209,1032,2023,3,4
79,621,2026,1.0,1.0,127.0,55.0,0.0,2.0,0.0,0.0,10,14,3.0,273,209,620,2023,3,4
79,225,1419,1.0,0.0,117.0,60.0,1.0,0.0,0.0,0.0,0,19,3.0,311,209,224,2023,3,4
79,1527,1028,0.0,0.0,36.0,6.0,4.0,0.0,1.0,0.0,14,36,2.0,145,209,1522,2023,3,4
79,513,478,0.0,0.0,58.0,46.0,3.0,1.0,0.0,1.0,0,69,3.0,311,209,512,2023,3,4
79,980,706,0.0,1.0,40.0,66.0,11.0,0.0,0.0,1.0,6,69,3.0,311,209,978,2023,3,4
79,191,116,0.0,0.0,42.0,43.0,1.0,0.0,2.0,0.0,7,58,3.0,276,299,190,2023,2,25
79,137,625,0.0,0.0,53.0,29.0,1.0,0.0,0.0,0.0,4,69,3.0,311,299,136,2023,2,25
79,1542,1609,0.0,0.0,10.0,5.0,2.0,0.0,1.0,0.0,13,43,2.0,182,299,1537,2023,2,25
79,1152,2265,0.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,10,35,1.0,266,299,1150,2023,2,25
79,1601,696,2.0,0.0,51.0,7.0,0.0,4.0,0.0,0.0,6,13,1.0,310,299,1596,2023,2,25
79,702,766,0.0,0.0,24.0,26.0,4.0,0.0,0.0,0.0,13,69,3.0,311,299,701,2023,2,25
79,817,2200,1.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,6,12,1.0,158,299,816,2023,2,25
79,1242,359,0.0,0.0,48.0,60.0,3.0,1.0,0.0,0.0,1,32,3.0,311,299,1239,2023,2,25
79,772,324,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,6,58,2.0,306,299,771,2023,2,25
79,1241,1764,0.0,0.0,19.0,6.0,3.0,0.0,0.0,2.0,6,19,3.0,311,299,1238,2023,2,25
79,499,1026,0.0,0.0,51.0,53.0,1.0,0.0,1.0,0.0,13,58,2.0,108,299,498,2023,2,18
79,1691,1143,0.0,0.0,59.0,29.0,0.0,0.0,0.0,0.0,5,69,3.0,311,299,1686,2023,2,18
79,677,1175,0.0,0.0,33.0,37.0,5.0,1.0,0.0,0.0,4,69,3.0,311,299,676,2023,2,18
79,1040,2244,0.0,0.0,79.0,8.0,0.0,0.0,0.0,0.0,5,69,3.0,311,299,1038,2023,2,18
79,56,1037,0.0,0.0,108.0,67.0,0.0,0.0,0.0,1.0,6,69,3.0,311,299,56,2023,2,18
79,1212,711,0.0,1.0,64.0,70.0,1.0,1.0,0.0,0.0,6,3,3.0,33,299,1210,2023,2,18
79,1114,1359,0.0,0.0,39.0,25.0,2.0,0.0,1.0,0.0,11,49,2.0,296,299,1112,2023,2,18
79,678,1295,0.0,0.0,62.0,30.0,1.0,0.0,0.0,0.0,2,69,3.0,311,299,677,2023,2,18
79,1298,1693,1.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,5,13,1.0,44,299,1294,2023,2,18
79,1,2101,0.0,0.0,7.0,6.0,0.0,2.0,1.0,0.0,10,43,2.0,108,299,1,2023,2,18
79,306,1190,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,3,58,1.0,204,299,305,2023,2,18
116,643,78,0.0,1.0,57.0,70.0,4.0,0.0,0.0,0.0,6,69,5.0,311,208,642,2023,2,11
116,1667,1167,0.0,0.0,62.0,22.0,0.0,1.0,1.0,0.0,2,66,2.0,270,208,1662,2023,2,11
116,654,1778,1.0,0.0,14.0,11.0,0.0,0.0,1.0,0.0,10,58,1.0,144,208,653,2023,2,11
116,878,1699,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,4,13,1.0,77,208,876,2023,2,11
116,751,98,0.0,2.0,31.0,56.0,6.0,0.0,3.0,0.0,5,19,3.0,311,208,750,2023,2,11
116,1178,2179,0.0,0.0,44.0,45.0,0.0,2.0,0.0,0.0,5,69,3.0,311,208,1176,2023,2,11
116,835,1535,0.0,0.0,16.0,26.0,0.0,0.0,1.0,0.0,2,58,2.0,133,208,834,2023,2,11
116,936,2006,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,3,14,1.0,54,208,934,2023,2,11
116,689,743,0.0,0.0,59.0,28.0,3.0,0.0,0.0,1.0,6,69,3.0,311,208,688,2023,2,11
116,656,624,0.0,0.0,82.0,50.0,4.0,1.0,0.0,2.0,2,69,3.0,311,208,655,2023,2,11
116,981,680,0.0,0.0,17.0,17.0,2.0,0.0,1.0,0.0,14,58,2.0,39,208,979,2023,2,11
116,170,2002,0.0,0.0,111.0,80.0,1.0,0.0,0.0,0.0,2,69,3.0,311,208,169,2023,2,11
